Date,AAPL,AMZN,GOOGL,MSFT,SPY
2019-07-09,48.1814079284668,99.41500091552734,55.75369644165039,128.4051971435547,269.021240234375
2019-07-10,48.65785598754883,100.87049865722656,56.57788848876953,129.71316528320312,270.3066101074219
2019-07-11,48.30351638793945,100.05349731445312,56.73508071899414,130.23068237304688,270.9402770996094
2019-07-12,48.67461395263672,100.55000305175781,56.79756546020508,130.70115661621094,272.1531677246094
2019-07-15,49.13191604614258,101.04949951171875,57.053955078125,130.70115661621094,272.2438049316406
2019-07-16,48.96192169189453,100.49500274658203,57.20024108886719,128.9886016845703,271.36566162109375
2019-07-17,48.686588287353516,99.60150146484375,56.86699295043945,128.2264404296875,269.51904296875
2019-07-18,49.239654541015625,98.8949966430664,56.89179229736328,128.3675537109375,270.5057678222656
2019-07-19,48.5046272277832,98.22599792480469,56.11371612548828,128.55575561523438,269.00311279296875
2019-07-22,49.6131477355957,99.28150177001953,56.49358367919922,130.25892639160156,269.6639099121094
2019-07-23,50.00101089477539,99.72450256347656,56.93196487426758,131.0681610107422,271.5920104980469
2019-07-24,49.96031951904297,100.04049682617188,56.51936721801758,132.4137420654297,272.86846923828125
2019-07-25,49.56527328491211,98.69100189208984,56.3314208984375,131.9150390625,271.5649108886719
2019-07-26,49.73764419555664,97.15249633789062,61.750633239746094,132.99713134765625,273.38433837890625
2019-07-29,50.20212936401367,95.62249755859375,61.58301544189453,132.70547485351562,272.8865051269531
2019-07-30,49.98664855957031,94.92649841308594,60.89668655395508,132.06558227539062,272.21661376953125
2019-07-31,51.00659942626953,93.33899688720703,60.41070556640625,128.2264404296875,269.2384948730469
2019-08-01,49.9028434753418,92.76599884033203,60.09233856201172,129.9108123779297,266.89398193359375
2019-08-02,48.84699630737305,91.16200256347656,59.325679779052734,128.81922912597656,264.8843994140625
2019-08-05,46.28997039794922,88.25650024414062,57.26421356201172,124.40608215332031,256.91851806640625
2019-08-06,47.166255950927734,89.3915023803711,58.07402038574219,126.73966217041016,260.521240234375
2019-08-07,47.6546745300293,89.66999816894531,58.31354522705078,127.29483032226562,260.6752014160156
2019-08-08,48.70573806762695,91.64450073242188,59.81513595581055,130.69174194335938,265.7895812988281
2019-08-09,48.304386138916016,90.37899780273438,58.95771408081055,129.58143615722656,263.97918701171875
2019-08-12,48.18181610107422,89.24600219726562,58.24361801147461,127.77471923828125,260.7656555175781
2019-08-13,50.22224807739258,91.21700286865234,59.34600067138672,130.4189453125,264.821044921875
2019-08-14,48.72737121582031,88.14800262451172,57.73532485961914,126.49142456054688,256.9909362792969
2019-08-15,48.48463821411133,88.80599975585938,57.98674392700195,126.20819854736328,257.6698303222656
2019-08-16,49.62861251831055,89.62850189208984,58.4771842956543,128.521240234375,261.4716796875
2019-08-19,50.55389404296875,90.80599975585938,59.52998733520508,130.67376708984375,264.6218566894531
2019-08-20,50.556297302246094,90.06900024414062,58.69141387939453,129.58802795410156,262.5941467285156
2019-08-21,51.10425567626953,91.177001953125,59.09061050415039,131.0325469970703,264.7304992675781
2019-08-22,51.06100082397461,90.23300170898438,59.087642669677734,130.07896423339844,264.6490478515625
2019-08-23,48.700927734375,87.48100280761719,57.20619583129883,125.93441009521484,257.85089111328125
2019-08-26,49.626216888427734,88.44349670410156,58.07897186279297,127.87924194335938,260.7022399902344
2019-08-27,49.066246032714844,88.09149932861328,58.061126708984375,128.15301513671875,259.6793518066406
2019-08-28,49.395484924316406,88.2125015258789,58.206424713134766,127.98308563232422,261.5079345703125
2019-08-29,50.23184585571289,89.31999969482422,59.222530364990234,130.3999786376953,264.84820556640625
2019-08-30,50.16696548461914,88.81449890136719,59.03854751586914,130.15452575683594,264.7304992675781
2019-09-03,49.436344146728516,89.49199676513672,57.998146057128906,128.43621826171875,263.18255615234375
2019-09-04,50.27511215209961,90.03099822998047,58.628929138183594,129.93739318847656,266.1698303222656
2019-09-05,51.2580680847168,92.03600311279297,60.1126708984375,132.22213745117188,269.5915222167969
2019-09-06,51.25325393676758,91.67549896240234,59.82157516479492,131.3252410888672,269.7996520996094
2019-09-09,51.47196578979492,91.56749725341797,59.76950454711914,129.8335723876953,269.9354553222656
2019-09-10,52.07999801635742,91.02749633789062,59.79082489013672,128.47401428222656,269.8721008300781
2019-09-11,53.735904693603516,91.14949798583984,60.499961853027344,128.51181030273438,271.7912292480469
2019-09-12,53.61573028564453,92.17749786376953,61.24233627319336,129.8335723876953,272.73260498046875
2019-09-13,52.572689056396484,91.96700286865234,61.49325942993164,129.6446990966797,272.55157470703125
2019-09-16,52.84906768798828,90.39199829101562,61.07670211791992,128.7100372314453,271.7097473144531
2019-09-17,53.04132843017578,91.12750244140625,60.98991775512695,129.71078491210938,272.397705078125
2019-09-18,53.53882598876953,90.87300109863281,61.12728500366211,130.7776641845703,272.5606689453125
2019-09-19,53.103824615478516,91.07499694824219,61.429779052734375,133.18507385253906,272.5425109863281
2019-09-20,52.32754898071289,89.70800018310547,60.987937927246094,131.64620971679688,271.25469970703125
2019-09-23,52.56547546386719,89.26499938964844,61.22844696044922,131.36300659179688,271.19110107421875
2019-09-24,52.31553268432617,87.08049774169922,60.41715621948242,129.70135498046875,269.0631103515625
2019-09-25,53.120635986328125,88.41649627685547,61.786338806152344,131.57069396972656,270.65460205078125
2019-09-26,52.84666442871094,86.99199676513672,61.6053352355957,131.7406463623047,270.0906982421875
2019-09-27,52.589515686035156,86.27249908447266,60.7950325012207,130.0317840576172,268.6356506347656
2019-09-30,53.82722854614258,86.79550170898438,60.55650329589844,131.25912475585938,269.8816223144531
2019-10-01,53.976226806640625,86.78250122070312,59.80570983886719,129.40866088867188,266.6714172363281
2019-10-02,52.62316131591797,85.6614990234375,58.413211822509766,127.12395477294922,261.9607238769531
2019-10-03,53.0701789855957,86.22100067138672,58.9839973449707,128.66282653808594,264.10699462890625
2019-10-04,54.55783462524414,86.98249816894531,60.051673889160156,130.3999786376953,267.6808776855469
2019-10-07,54.569847106933594,86.63300323486328,59.91728591918945,129.4558868408203,266.5259094238281
2019-10-08,53.93056106567383,85.27549743652344,59.01871109008789,128.08692932128906,262.38818359375
2019-10-09,54.56262969970703,86.09950256347656,59.62717819213867,130.5132598876953,264.87994384765625
2019-10-10,55.298065185546875,86.01300048828125,59.977783203125,131.3252410888672,266.6714172363281
2019-10-11,56.76887512207031,86.59600067138672,60.2872314453125,131.87278747558594,269.43603515625
2019-10-14,56.687171936035156,86.82150268554688,60.389381408691406,131.7500762939453,269.1358337402344
2019-10-15,56.55499267578125,88.36900329589844,61.60285186767578,133.65719604492188,271.8004150390625
2019-10-16,56.32666778564453,88.87149810791016,61.640541076660156,132.56204223632812,271.36395263671875
2019-10-17,56.54538345336914,89.3740005493164,62.126522064208984,131.88226318359375,272.16412353515625
2019-10-18,56.816951751708984,87.87550354003906,61.71046447753906,129.7296905517578,270.9728698730469
2019-10-21,57.802310943603516,89.28299713134766,61.704017639160156,130.6926727294922,272.8099060058594
2019-10-22,57.670135498046875,88.2864990234375,61.5512809753418,128.74778747558594,271.9186706542969
2019-10-23,58.444000244140625,88.1084976196289,62.36603927612305,129.56919860839844,272.7098388671875
2019-10-24,58.54014205932617,89.03900146484375,62.4394416809082,132.1182861328125,273.1554260253906
2019-10-25,59.261131286621094,88.06649780273438,62.69681167602539,132.86412048339844,274.2739562988281
2019-10-28,59.85475540161133,88.85399627685547,63.92069625854492,136.13070678710938,275.8199462890625
2019-10-29,58.47045135498047,88.135498046875,62.51630401611328,134.84677124023438,275.73809814453125
2019-10-30,58.46322250366211,88.99949645996094,62.51828384399414,136.52723693847656,276.5838623046875
2019-10-31,59.78506088256836,88.83300018310547,62.42406463623047,135.3565673828125,275.8471984863281
2019-11-01,61.48180389404297,89.5719985961914,63.0910530090332,135.68701171875,278.4027404785156
2019-11-04,61.885562896728516,90.23300170898438,63.95193862915039,136.4706268310547,279.5210876464844
2019-11-05,61.79662322998047,90.08550262451172,64.04268646240234,136.38568115234375,279.21209716796875
2019-11-06,61.82306671142578,89.78849792480469,64.02136993408203,136.00799560546875,279.2756652832031
2019-11-07,62.536590576171875,89.41000366210938,64.81134033203125,136.1968231201172,280.2578430175781
2019-11-08,62.70774459838867,89.29399871826172,64.91349029541016,137.80181884765625,280.94891357421875
2019-11-11,63.20429992675781,88.5824966430664,64.38188171386719,137.94342041015625,280.4124755859375
2019-11-12,63.146446228027344,88.9000015258789,64.32881927490234,138.8497314453125,281.0035705566406
2019-11-13,63.751522064208984,87.65550231933594,64.27774047851562,139.0763397216797,281.0945129394531
2019-11-14,63.31037139892578,87.7300033569336,64.92092895507812,139.784423828125,281.503662109375
2019-11-15,64.06246948242188,86.97450256347656,66.13043212890625,141.587646484375,283.5407409667969
2019-11-18,64.3854751586914,87.62650299072266,65.45103454589844,141.93695068359375,283.74993896484375
2019-11-19,64.19022369384766,87.6395034790039,65.09153747558594,141.98419189453125,283.6681213378906
2019-11-20,63.442955017089844,87.27649688720703,64.55941772460938,141.73788452148438,282.6131896972656
2019-11-21,63.15850067138672,86.7354965209961,64.47412872314453,141.605224609375,282.1584167480469
2019-11-22,63.10307693481445,87.28600311279297,64.15328216552734,141.70947265625,282.7860107421875
2019-11-25,64.20951080322266,88.69200134277344,64.74686431884766,143.26307678222656,284.9775695800781
2019-11-26,63.708133697509766,89.84700012207031,65.11185455322266,144.0209197998047,285.6232604980469
2019-11-27,64.56385040283203,90.92549896240234,65.06871032714844,144.29562377929688,286.89642333984375
2019-11-29,64.42163848876953,90.04000091552734,64.66999816894531,143.40516662597656,285.8324890136719
2019-12-02,63.67679214477539,89.08000183105469,63.91474533081055,141.6715850830078,283.40435791015625
2019-12-03,62.54140090942383,88.49800109863281,64.20634460449219,141.44424438476562,281.503662109375
2019-12-04,63.09343719482422,88.03450012207031,65.40641784667969,141.9557342529297,283.2406921386719
2019-12-05,64.01909637451172,87.02400207519531,65.80412292480469,142.03150939941406,283.74993896484375
2019-12-06,65.25566864013672,87.58000183105469,66.4205322265625,143.7556610107422,286.34173583984375
2019-12-09,64.34207153320312,87.47550201416016,66.59905242919922,143.38624572753906,285.44140625
2019-12-10,64.7181396484375,86.96050262451172,66.59410095214844,143.16835021972656,285.1231384277344
2019-12-11,65.27014923095703,87.43599700927734,66.66154479980469,143.70831298828125,285.9324035644531
2019-12-12,65.43645477294922,88.0165023803711,66.87181091308594,145.1671905517578,288.39697265625
2019-12-13,66.32595825195312,88.0469970703125,66.79147338867188,146.3892059326172,288.5697326660156
2019-12-16,67.4613037109375,88.46050262451172,67.47730255126953,147.3365020751953,290.55218505859375
2019-12-17,67.59388732910156,89.53299713134766,67.1891860961914,146.54080200195312,290.6158752441406
2019-12-18,67.43240356445312,89.20149993896484,67.04139709472656,146.23765563964844,290.6340637207031
2019-12-19,67.49988555908203,89.61399841308594,67.26604461669922,147.507080078125,291.8253479003906
2019-12-20,67.3600845336914,89.32499694824219,67.00719451904297,149.1174774169922,293.1048583984375
2019-12-23,68.45931243896484,89.6500015258789,66.97792053222656,149.1174774169922,293.5525817871094
2019-12-24,68.52436828613281,89.46050262451172,66.67047119140625,149.08912658691406,293.561767578125
2019-12-26,69.88390350341797,93.4384994506836,67.56507873535156,150.3111572265625,295.1244201660156
2019-12-27,69.8573989868164,93.48999786376953,67.17679595947266,150.58590698242188,295.05133056640625
2019-12-30,70.27201843261719,92.34449768066406,66.4364013671875,149.2880096435547,293.42462158203125
2019-12-31,70.78546142578125,92.39199829101562,66.4205322265625,149.39224243164062,294.137451171875
2020-01-02,72.4005126953125,94.90049743652344,67.87301635742188,152.1584014892578,296.8880920410156
2020-01-03,71.6966323852539,93.74849700927734,67.51795959472656,150.2637939453125,294.6399841308594
2020-01-06,72.26791381835938,95.14399719238281,69.3176040649414,150.65220642089844,295.7641906738281
2020-01-07,71.92806243896484,95.34300231933594,69.1836929321289,149.27857971191406,294.93255615234375
2020-01-08,73.0851058959961,94.59850311279297,69.67613220214844,151.65628051757812,296.50433349609375
2020-01-09,74.63748931884766,95.05249786376953,70.4075927734375,153.55093383789062,298.51495361328125
2020-01-10,74.80624389648438,94.15799713134766,70.86231994628906,152.84048461914062,297.6558532714844
2020-01-13,76.40441131591797,94.56500244140625,71.41128540039062,154.67823791503906,299.7029724121094
2020-01-14,75.37271118164062,93.47200012207031,70.94316864013672,153.5888671875,299.2459411621094
2020-01-15,75.04969787597656,93.10099792480469,71.3701171875,154.5835418701172,299.9222412109375
2020-01-16,75.98980712890625,93.89700317382812,71.91364288330078,157.416015625,302.4171142578125
2020-01-17,76.83106994628906,93.23600006103516,73.36959838867188,158.2970428466797,303.3583679199219
2020-01-21,76.3104019165039,94.5999984741211,73.50498962402344,157.7286376953125,302.7642517089844
2020-01-22,76.58282470703125,94.37300109863281,73.58531188964844,156.9707489013672,302.80096435546875
2020-01-23,76.95161437988281,94.22899627685547,73.6259765625,157.9370574951172,303.148193359375
2020-01-24,76.7298583984375,93.08200073242188,72.70758819580078,156.3455352783203,300.4523010253906
2020-01-27,74.47355651855469,91.41699981689453,70.99968719482422,153.73094177246094,295.63616943359375
2020-01-28,76.58037567138672,92.6624984741211,71.93048858642578,156.7434539794922,298.7341613769531
2020-01-29,78.18340301513672,92.9000015258789,72.23796081542969,159.1875457763672,298.4874572753906
2020-01-30,78.07011413574219,93.53399658203125,72.11646270751953,163.67779541015625,299.4560241699219
2020-01-31,74.60856628417969,100.43599700927734,71.0517578125,161.2621307373047,294.0186767578125
2020-02-03,74.4036636352539,100.20999908447266,73.5223388671875,165.19349670410156,296.2027587890625
2020-02-04,76.86000061035156,102.4834976196289,71.67807006835938,170.63113403320312,300.7172546386719
2020-02-05,77.48675537109375,101.99349975585938,71.70980834960938,170.42271423339844,304.19000244140625
2020-02-06,78.39312744140625,102.5114974975586,73.19355773925781,173.95620727539062,305.2135314941406
2020-02-07,77.32755279541016,103.96399688720703,73.34925842285156,174.20254516601562,303.5868835449219
2020-02-10,77.69480895996094,106.69550323486328,74.81465911865234,178.75909423828125,305.853271484375
2020-02-11,77.22605895996094,107.54000091552734,74.88407897949219,174.72354125976562,306.38323974609375
2020-02-12,79.06001281738281,108.0,75.30908203125,174.9793243408203,308.3572082519531
2020-02-13,78.49700927734375,107.49349975585938,75.04922485351562,174.0320281982422,308.02825927734375
2020-02-14,78.51634979248047,106.74349975585938,75.31401824951172,175.5855712890625,308.5216979980469
2020-02-18,77.07865905761719,107.78350067138672,75.34923553466797,177.36654663085938,307.7266845703125
2020-02-19,78.19498443603516,108.51100158691406,75.6185073852539,177.89852905273438,309.197998046875
2020-02-20,77.39278411865234,107.65499877929688,75.22773742675781,175.18179321289062,307.92767333984375
2020-02-21,75.6409912109375,104.79850006103516,73.56498718261719,169.643798828125,304.756591796875
2020-02-24,72.04801940917969,100.4645004272461,70.41104125976562,162.32955932617188,294.649169921875
2020-02-25,69.60759735107422,98.63700103759766,68.747802734375,159.65078735351562,285.720703125
2020-02-26,70.71180725097656,98.97949981689453,68.95360565185547,161.64559936523438,284.6698303222656
2020-02-27,66.08951568603516,94.21499633789062,65.20855712890625,150.25625610351562,271.8847961425781
2020-02-28,66.05084991455078,94.1875,66.4135971069336,153.8943328857422,270.74237060546875
2020-03-02,72.2002182006836,97.69750213623047,68.747802734375,164.1343536376953,282.4674072265625
2020-03-03,69.90721130371094,95.44950103759766,66.33772277832031,156.26914978027344,274.3796081542969
2020-03-04,73.14983367919922,98.79149627685547,68.51373291015625,162.00660705566406,285.9125671386719
2020-03-05,70.77706146240234,96.20149993896484,65.19912719726562,157.94097900390625,276.4084167480469
2020-03-06,69.83714294433594,95.05449676513672,64.25592041015625,153.47640991210938,271.8390808105469
2020-03-09,64.31356811523438,90.03050231933594,60.291194915771484,143.0749053955078,250.6099395751953
